"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
265,9855,3904,"Houtbriel","Houtbriel","rue du chantier","Rue du chantier","van oude schaapmarkt tot kalvermarkt.",1,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
266,9856,3905,"Houtlei","Houtlei","quai aux bois","Quai aux bois","van torenbrug, hoogstraat, tot violettenlei.",2,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
267,9857,3906,"Hoveniersberg","Hoveniersberg","montagne des jardiniers","Montagne des jardiniers","v. s. pietersnieuwstraat tot opperschelde, muinkkaai.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
268,9858,3907,"Hoveniersstraat","Hoveniersstraat","rue des jardiniers","Rue des jardiniers","van hospitaalstr. tot boulev. van akkergem.",2,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
269,9859,3908,"Hoveniersstraat","Hoveniersstraat","rue des jardiniers","Rue des jardiniers","Ledeberg, van brusselschesteenweg tot langestraat.",0,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
270,9860,3914,"Huurdochtersstraat","Huurdochtersstraat","rue des servantes","Rue des servantes","van koornlei tot s. michielplaats.",2,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
271,9861,3909,"Huidevetterken","Huidevetterken","rue des tanneurs","Rue des tanneurs","van slijpstraat tot nieuwland en godshuishammeken.",3,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
272,9862,3910,"Huidevetterskaai","Huidevetterskaai","quai des tanneurs","Quai des tanneurs","van achterlei tot nieuwland.",3,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-882%2C-1%2C4840%2C2649"
273,9863,3911,"Huidevettershoek","Huidevettershoek",,,"ziet groote en kl. huidevettersh.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
274,9864,3913,"Hundelgemschesteenweg","Hundelgemschesteenweg","chaussée d’hundelgem","Chaussée d’hundelgem","Ledeberg, van s. lievenspoort tot Meirelbeke.",0,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
275,9865,3675,"Jerusalemstraat","Jerusalemstraat",,,"ziet s. barbarastraat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
276,9866,4470,"Jesuitenstraat","Jesuitenstraat",,,"ziet voldersstraat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
277,9867,3916,"Jodenstraat","Jodenstraat","rue des juifs","Rue des juifs","van gouvernementstraat tot nederscheldstraat.",1,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
278,9868,3918,"Joseph den tweedenstraat","Joseph den tweedenstraat","rue Joseph II","Rue Joseph II","in den nieuwen rabotwijk, van De Smetstraat tot boulevard van den gazometer, aan de brug van den spoorweg.",6,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
279,9869,3920,"Kaatsplaats","Kaatsplaats","place du jeu de paume","Place du jeu de paume","van drongenhof tot korte kalversteeg.",3,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
280,9870,3921,"Kalanderberg","Kalanderberg","place de la calandre","Place de la calandre","van kalanderstr. tot kouterdreef en lange meire.",1,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
281,9871,3922,"Kalanderstraat","Kalanderstraat","rue de la calandre","Rue de la calandre","van mageleinstr. tot kalanderberg.",1,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
282,9872,8945,"Kalkstraat","Kalkstraat","rue de la chaux","Rue de la chaux","van nederkouter tot s. huibrechtstraat.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
283,9873,8944,"Kaleitje","Kaleitje",,,"ziet kalkstraat, heuvelplein, enz.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
284,9874,3923,"Kalvermarkt","Kalvermarkt","marché aux veaux","Marché aux veaux","van gildestraat tot roodetorenstraat.",1,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
285,9875,3924,"Kammersstraat","Kammersstraat","rue des peignes","Rue des peignes","v. vrijdagmarkt tot koningstraat",1,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
286,9876,3925,"Kanonikstraat","Kanonikstraat","rue des chanoines","Rue des chanoines","van kortrijkschestraat tot kazernstraat.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
,9877,4491,"Kanonstraat","Kanonstraat",,,"ziet waterstraatje.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
287,9878,4619,"Kapellaanstraat","Kapellaanstraat","rue du chapelain","Rue du chapelain","van de prooststr. tot de balliustraat.","S 4",1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
288,9879,3926,"Kapellestraat","Kapellestraat","rue de la chapelle","Rue de la chapelle","van pekelharing tot s. agneetestraat.",2,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
289,9880,3931,"Karrestr.","Karrestraat","r. des charrettes","Rue des charrettes","v. ijperst. t. stoppelstr.",2,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
290,9881,3941,"Kasematstraat","Kasematstraat","rue des casemates","Rue des casemates","van schoolstraat tot nieuwe beestenmarkt.","S 4",1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
291,9882,3934,"Kasteelkaai","Kasteelkaai","quai du château","Quai du château","van roodetorenkaai tot dampoortstraat.","S 4",1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
292,9883,3935,"Kasteelplein","Kasteelplein",,,"ziet spanjaardskasteel.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
293,9884,3936,"Kasteelstraat of kasteelbrugstraat","Kasteelstraat|Kasteelbrugstraat","rue du château","Rue du château","van leopoldstraat tot kasteelkaai.","S 4",1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
294,9885,3933,"Kasteelvest","Kasteelvest",,,"ziet boulevard van het kasteel.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
295,9886,3943,"Kattenberg","Kattenberg",,,"ten einde der kanonikstraat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
296,9887,5996,"Kazernplaats","Kazernplaats","place des casernes","Place des casernes","van kanonnikstraat tot boulev. der citadel.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
297,9888,4953,"Kazernstraat","Kazernstraat","rue des casernes","Rue des casernes","van s. amandstr. tot kazernplaats en dekstraat.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
298,9889,8962,"Kazernvest","Kazernvest","rempart des casernes","Rempart des casernes","einde kortrijkschestraat tot deekstraat.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
299,9890,3723,"Keizerstraat","Keizerstraat","rue de Bruxelles ou de l'empereur","Rue de Bruxelles|Rue de l'empereur","ziet brusselschestraat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
300,9891,3946,"Keizerkarelstraat","Keizerkarelstraat","rue Charles V","Rue Charles V","van nieuwbrug tot Arteveldeplaats.",4,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
301,9892,3849,"Keizersdreef","Keizersdreef",,,"ziet groot gewat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
302,9893,3689,"Keizersvest","Keizersvest","rempart de la porte de Bruxelles","Rempart de la porte de Bruxelles","ziet brusselsche boulevard.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
303,9894,3810,"Kelderstraat","Kelderstraat","rue de la cave","Rue de la cave","van krommenesch tot apostelstraat.",4,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
304,9895,3949,"Kerkhofstraat","Kerkhofstraat","rue du cimetière","Rue du cimetière","in de kerkstraat, brugschepoort.",6,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
305,9896,3951,"Kerkstraat, brugschepoort","Kerkstraat, brugschepoort","r. de l’église","Rue de l’église","van noordkaai tot ijskelderstraat en voort van nijverheidslaan tot Wondelgem (boerenkerkstraat).",6,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
306,9897,3953,"Kerkstraat","Kerkstraat","rue de l’église","Rue de l’église","Ledeberg, van hundelgemschesteenweg tot vooruitgangplaats.",0,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
307,9898,3954,"Kerkstraat","Kerkstraat","r. de l’église","Rue de l’église","Gentbrugge, v. posthoornstraat, Ledeberg, naar de gemeente Gentbrugge.",0,1,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
308,9899,3931,"Kerrestraat","Kerrestraat",,,"ziet karrestraat.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
309,9900,3955,"Ketelplein","Ketelplein","plaine de chaudronniers ou des bastions","Plaine de chaudronniers|Rue des bastions","van begin nederkouter rechts, tot de lei.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
310,9901,4373,"Ketelstraatje","Ketelstraatje",,,"ziet stadhuissteeg.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
311,9902,3956,"Ketelvest","Ketelvest","rempart des chaudronniers ou des bastions","Rempart des chaudronniers|Rue des bastions","van nederkouter tot walpoortbrugstraat.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
312,9903,3957,"Kiekenmarkt","Kiekenmarkt","marché aux poulets","Marché aux poulets","ziet pouillemarkt.",,,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
313,9904,3958,"Kiekenstraat","Kiekenstraat","rue du poulet","Rue du poulet","van brugschesteenweg tot hamerstraat.",6,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
314,9905,3959,"Kievitstraat","Kievitstraat","rue du vanneau","Rue du vanneau","van musschenstr. tot s. pieters-aalststraat s. pieters-aalst.",5,2,"1880-01-01T00:00:00",,,"1880-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/RTK866QE","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649"
