order_id,E92_Spacetime_Volume,E93_Presence,E31_Document,E52_Time_Span,E61_Time_Primitive_begin_of_the_begin,E61_Time_Primitive_end_of_the_end,E53_Place_ID,E55_Type,E94_Spacetime_Primitive,E41_Appellation,E56_Language_,E55_Type,Spacetime_Volume_Match_Torsten
16,,16,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,16,1855,1857,16,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104683.125 193603.132300001,104670.315800004 193604.859700002,104662.087800004 193606.682,104659.026600003 193607.356699999,104657.460600004 193607.701200001,104640.891400002 193610.251200002,104628.703000002 193611.922499999,104621.876699999 193612.9639,104620.895999998 193613.116700001,104618.591600001 193613.480700001,104607.299400002 193615.066599999,104606.898000002 193615.298300002,104605.928099997 193617.792300001,104618.118600003 193616.408100002,104621.316799998 193616.0473,104623.7962 193615.768300001,104627.9142 193615.315900002,104632.972199999 193614.756299999,104637.045599997 193613.833999999,104649.518700004 193611.525600001,104651.222499996 193611.210200001,104684.698200002 193605.284899998,104683.580300003 193603.208799999,104683.125 193603.132300001)))",Rue du Conduit,FR,Toponym,Conduitstraat
17,,17,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,17,1855,1857,17,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104601.969300002 193661.8369,104601.901699997 193662.081599999,104588.441 193664.767900001,104584.9749 193665.474800002,104579.965899996 193666.501499999,104578.461000003 193666.8105,104569.000200003 193668.754000001,104562.822099999 193670.043200001,104560.390100002 193670.604200002,104558.873300001 193670.969000001,104556.498099998 193671.555799998,104556.864200003 193673.6622,104558.5911 193673.155299999,104561.484999999 193672.412599999,104563.321599998 193672.035999998,104568.317299999 193671.009500001,104578.514799997 193668.907000002,104582.165399998 193668.153900001,104589.070699997 193666.7348,104602.502599999 193664.076699998,104602.603299998 193664.6842,104602.752999999 193664.347399998,104602.407600001 193662.102200001,104601.969300002 193661.8369)))",Rue du Corbeaut,FR,Toponym,Veldstraat
18,,18,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,18,1855,1857,18,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104597.276299998 193624.849599998,104597.294799998 193625.010000002,104593.698100001 193625.860100001,104585.918300003 193627.543200001,104582.049800001 193627.842399999,104580.488300003 193628.026299998,104574.810800001 193628.7064,104573.994599998 193628.805399999,104568.964699998 193629.032699998,104560.771600001 193630.716800001,104548.867299996 193633.223200001,104549.553400002 193636.720199998,104564.087499999 193633.282699998,104574.017399997 193631.469700001,104575.627599999 193631.2806,104583.0176 193630.4307,104586.632200003 193630.1314,104597.608599998 193627.910399999,104597.642499998 193628.262200002,104597.744499996 193628.078699999,104597.571699999 193624.969999999,104597.276299998 193624.849599998)))",Rue du Faucon,FR,Toponym,Veldstraat
19,,19,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,19,1855,1857,19,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104596.824500002 193606.880399998,104596.675499998 193607.151700001,104595.698899999 193607.400600001,104578.945799999 193610.882100001,104572.786300004 193612.252799999,104572.491599999 193612.3336,104571.348999999 193612.647399999,104566.066100001 193614.103700001,104545.2962 193618.730799999,104545.912199996 193621.874200001,104558.395000003 193618.722199999,104561.528399996 193617.914700001,104567.196000002 193616.460299999,104585.719899997 193612.6076,104595.416299999 193610.661699999,104595.5009 193611.2674,104595.671999998 193611.1534,104597.053599998 193607.1811,104596.824500002 193606.880399998)))",Rue du Moulinet,FR,Toponym,Veldstraat
20,,20,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,20,1855,1857,20,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104489.521700002 193672.664999999,104502.667800002 193668.2751,104503.458999999 193668.0053,104507.891800001 193666.474100001,104511.3068 193665.341899998,104515.007799998 193664.0737,104516.392700002 193663.566199999,104515.696400002 193661.695900001,104510.819600001 193663.289000001,104508.565499999 193664.006999999,104508.229800001 193664.111200001,104505.398000002 193665.083999999,104504.326399997 193665.448399998,104500.537199996 193666.723099999,104488.527900003 193670.6142,104489.421800002 193672.625599999,104489.521700002 193672.664999999)))",Rue aux Orgnons,FR,Toponym,Onderbergen
21,,21,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,21,1855,1857,21,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104483.979000002 193593.304499999,104479.4934 193596.579,104475.112099998 193599.840700001,104470.608000003 193604.3618,104465.2267 193606.273600001,104460.811300002 193607.834199999,104466.001699999 193614.831799999,104472.460900001 193611.8532,104480.552699998 193607.8171,104487.853699997 193604.187399998,104494.782099999 193601.0878,104499.624399997 193598.9025,104499.652900003 193598.973099999,104499.6765 193598.862,104499.3345 193598.045000002,104495.481399998 193588.840399999,104495.331100002 193588.833099999,104494.640799999 193589.1085,104483.979000002 193593.304499999)))",Rue Courte de la Vallée,FR,Toponym,Gebroeders Vandeveldestraat
22,,22,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,22,1855,1857,22,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104529.826899998 193572.967799999,104525.825099997 193575.684900001,104526.1752 193577.2368,104519.265699998 193578.874499999,104519.089400001 193577.838599999,104516.492299996 193576.657699998,104515.291599996 193579.093899999,104510.457699999 193580.188000001,104510.1083 193579.326400001,104509.760399997 193578.811099999,104509.066799998 193578.299600001,104508.373199999 193577.787999999,104507.508299999 193577.624499999,104505.434500001 193577.647399999,104505.423100002 193577.516600002,104505.2117 193577.748199999,104508.489100002 193589.947500002,104508.785899997 193590.168200001,104508.693700001 193589.922899999,104509.394299999 193589.443399999,104510.094300002 193588.846299998,104510.676200002 193588.015299998,104510.907200001 193587.306400001,104510.903300002 193586.482799999,104510.898199998 193585.423900001,104516.872599997 193583.706,104518.636299998 193584.860199999,104519.221100003 193584.3829,104519.454499997 193584.0275,104519.451200001 193583.087200001,104527.190300003 193580.996800002,104527.664399996 193582.752799999,104528.486500002 193582.977699999,104529.427100003 193583.670899998,104530.134499997 193585.071600001,104530.843199998 193587.176899999,104531.181199998 193589.501499999,104531.943800002 193588.840599999,104531.882100001 193580.839400001,104532.022 193580.818,104531.795100003 193580.661499999,104529.826899998 193572.967799999)))",Pont des Récollets,FR,Toponym,Gebroeders Vandeveldestraat
23,,23,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,23,1855,1857,23,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104471.289499998 193533.456300002,104463.575000003 193535.2707,104455.914499998 193537.1501,104448.456299998 193538.98,104444.962499999 193539.8378,104436.985299997 193541.7632,104436.887599997 193541.420000002,104436.750200003 193541.514699999,104437.768299997 193544.5781,104439.477899998 193544.240400001,104450.433799997 193541.2674,104450.732199997 193541.211100001,104458.898100004 193539.670400001,104460.597999997 193539.322299998,104467.704400003 193537.868099999,104482.2086 193534.853500001,104482.976099998 193530.708700001,104482.8037 193530.7487,104471.289499998 193533.456300002)))",Rue de la Poussière,FR,Toponym,Stoofstraat
24,,24,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,24,1855,1857,24,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104604.722400002 193910.485800002,104601.137100004 193910.557,104600.029700004 193910.599300001,104592.890000001 193910.869899999,104579.044399999 193911.556299999,104578.6884 193911.7788,104579.239799999 193914.535500001,104595.148999996 193914.868799999,104595.8178 193914.8299,104599.101099998 193914.638500001,104600.432599999 193914.443300001,104604.045900002 193913.912300002,104604.372900002 193913.887600001,104604.814300001 193913.854200002,104608.871299997 193913.553399999,104616.780599996 193913.357799999,104621.943999998 193913.228999998,104623.344700001 193913.115499999,104627.0766 193912.8123,104627.869400002 193912.747699998,104633.080700003 193912.245000001,104638.061300002 193911.7612,104639.224799998 193911.647599999,104639.773100004 193911.612300001,104648.7223 193911.029300001,104649.952500001 193911.0768,104655.251100004 193911.279300001,104660.896799996 193911.852400001,104661.144599997 193911.877599999,104661.395800002 193911.7788,104666.667999998 193910.4608,104666.588100001 193910.091400001,104661.638999999 193909.2689,104658.138599999 193908.6877,104652.873199999 193908.355599999,104650.216899998 193908.186700001,104648.644100003 193908.1578,104640.974200003 193908.011500001,104640.636600003 193908.154199999,104635.364399999 193908.4837,104634.766400002 193908.1633,104627.595399998 193908.386100002,104624.250200003 193908.487599999,104621.930299997 193908.557500001,104620.379900001 193908.734000001,104617.499300003 193909.0614,104615.965400003 193909.2311,104610.681299999 193909.815000001,104606.146899998 193910.3312,104604.722400002 193910.485800002)))",Rue du Mont du Chaume,FR,Toponym,Jan van Stopenberghestraat
25,,25,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,25,1855,1857,25,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104649.117799997 193850.567200001,104647.211800002 193850.9322,104645.382799998 193851.153299998,104639.682400003 193851.850499999,104636.439499997 193852.252799999,104635.188900001 193852.404300001,104633.902800001 193852.5603,104628.709700003 193853.193799999,104627.919399999 193853.2907,104623.302699998 193853.3583,104621.752400003 193853.381900001,104617.927100003 193853.268199999,104610.061499998 193853.049800001,104604.201300003 193852.5209,104600.9102 193852.850000001,104599.507700004 193852.907099999,104592.360200003 193853.212400001,104590.6932 193853.2775,104588.709600002 193853.3572,104580.006499998 193853.878699999,104580.006499998 193856.4318,104597.690399997 193856.652100001,104598.878600001 193856.647100002,104602.887800001 193856.6338,104606.598700002 193856.625300001,104609.629900001 193856.620900001,104613.898400001 193856.502300002,104628.615900002 193856.1239,104628.6875 193856.668900002,104629.103699997 193856.420899998,104633.067599997 193856.704,104633.058499999 193856.593199998,104638.056999996 193855.963199999,104641.827699997 193855.4932,104643.879900001 193855.163600001,104647.182599999 193854.632599998,104650.649700001 193853.7632,104654.359499998 193852.837900002,104655.446199998 193852.567699999,104664.927900001 193850.749200001,104664.731899999 193847.8103,104649.117799997 193850.567200001)))",Rue des Couturieres,FR,Toponym,Nodenaysteeg
26,,26,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,26,1855,1857,26,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104638.379500002 193809.064100001,104629.284599997 193812.2443,104626.799199998 193813.1182,104622.180200003 193814.6873,104620.345799997 193815.3125,104616.451700002 193816.064599998,104613.794699997 193816.627700001,104611.292199999 193817.160100002,104604.189900003 193818.609000001,104599.917300001 193818.762600001,104583.910499997 193819.0255,104583.631099999 193819.186099999,104580.336000003 193823.140299998,104580.734200001 193823.427900001,104580.741499998 193822.893399999,104602.208700001 193822.662099998,104607.5572 193821.657699998,104611.936899997 193820.9606,104613.409699999 193820.5385,104625.604099996 193817.27,104625.919100001 193817.153099999,104653.3169 193807.117899999,104652.8794 193804.055500001,104638.379500002 193809.064100001)))",Rue de la Proue,FR,Toponym,Boeksteeg
27,,27,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,27,1855,1857,27,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104584.969599999 193797.4397,104585.000600003 193796.947999999,104586.752999999 193796.009199999,104595.4692 193795.7839,104597.253899999 193795.3204,104602.756499998 193793.891199999,104606.667300001 193793.6525,104608.718400002 193793.1723,104623.361699998 193789.1932,104637.798900001 193785.415800001,104646.296099998 193782.730900001,104646.5678 193778.656199999,104645.995800003 193778.511500001,104646.241999999 193779.439199999,104629.934500001 193783.316599999,104625.038800001 193784.500300001,104614.128700003 193787.048900001,104609.944300003 193788.032499999,104606.075300001 193788.9518,104600.638099998 193790.2524,104593.659000002 193791.410100002,104592.246699996 193791.457699999,104585.4846 193791.685600001,104585.299000002 193790.715300001,104584.949199997 193791.507199999,104584.969599999 193797.4397)))",Rue de l'Ocre,FR,Toponym,Okkernootsteeg
28,,28,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,28,1855,1857,28,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104635.037799999 193753.612199999,104635.206600003 193754.029399998,104624.733000003 193756.8706,104624.053499997 193757.059799999,104618.642800003 193758.578200001,104618.266900003 193758.684900001,104614.317199998 193759.2885,104609.281900004 193760.0592,104608.629500002 193760.159000002,104601.269199997 193761.358899999,104600.290399998 193761.5189,104598.436099999 193761.821899999,104594.223700002 193762.5101,104589.2896 193763.1336,104586.719099998 193763.4582,104579.525399998 193763.952500001,104574.183300003 193763.094099998,104574.130400002 193762.6373,104573.723800004 193762.6417,104554.920999996 193761.065000001,104554.919 193760.732999999,104554.634099998 193760.862599999,104554.634099998 193763.702500001,104555.381200001 193763.7951,104557.1351 193763.889699999,104561.989200003 193764.552299999,104572.716300003 193765.392299999,104572.935599998 193765.964000002,104582.972099997 193769.100400001,104583.215000004 193769.343400002,104583.783600003 193768.9197,104586.509000003 193768.027399998,104591.036200002 193766.796500001,104598.716799997 193765.917399999,104599.908799998 193765.782099999,104606.9507 193764.7531,104610.376199998 193764.250399999,104615.527199998 193763.376200002,104624.179499999 193761.412099998,104630.671999998 193759.791999999,104640.171700001 193756.8737,104640.499799997 193758.074200001,104640.9661 193756.908500001,104635.037799999 193753.612199999)))",Rue de la Corne,FR,Toponym,Hoornstraat
29,,29,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,29,1855,1857,29,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104816.452500001 193909.781800002,104820.0414 193909.046399999,104826.9683 193907.645599999,104829.776100002 193898.5984,104829.287299998 193897.804200001,104822.694300003 193897.804200001,104822.600299999 193897.473499998,104812.003700003 193899.1536,104793.655100003 193902.3508,104792.980599999 193902.3847,104786.014899999 193902.734999999,104783.952799998 193901.584899999,104783.705499999 193901.7524,104778.276600003 193902.739399999,104778.091799997 193902.059,104770.479900002 193902.662900001,104763.085100003 193903.246599998,104756.362099998 193903.772500001,104755.712499999 193903.823100001,104752.288800001 193904.685199998,104750.759999998 193904.940400001,104748.531300001 193905.3116,104743.7469 193906.3847,104738.775700003 193908.042800002,104738.2412 193908.220699999,104735.2359 193909.2355,104732.030900002 193910.1745,104729.089699998 193912.012800001,104729.299400002 193912.579500001,104721.517300002 193914.7425,104720.740500003 193914.828299999,104718.997699998 193915.068399999,104716.363899998 193915.365699999,104715.895199999 193915.4188,104711.1928 193916.135200001,104710.665600002 193916.2027,104688.203699999 193916.178199999,104677.530000001 193916.162099998,104677.370300002 193916.277600002,104677.212300003 193916.392000001,104670.614500001 193945.3464,104687.343599997 193941.186500002,104693.789999999 193939.6391,104701.803999998 193937.719700001,104708.195 193936.193999998,104710.659199998 193937.954,104713.991999999 193937.077599999,104715.106399998 193932.629999999,104717.7896 193928.842099998,104724.929200001 193926.5682,104741.6862 193923.753600001,104758.095299996 193920.644000001,104762.946199998 193919.722899999,104774.399599999 193917.509599999,104789.2029 193914.776999999,104793.878300004 193913.908599999,104796.289800003 193913.462499999,104812.256499998 193910.557300001,104815.683200002 193909.940099999,104816.452500001 193909.781800002)))",Rue de la Catalogne,FR,Toponym,Cataloniëstraat
30,,30,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,30,1855,1857,30,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104666.785700001 193999.887800001,104680.052500002 193997.3244,104680.407700002 193997.237500001,104685.890799999 193995.8948,104691.935000002 193994.431299999,104697.9542 193992.961100001,104705.338 193991.1296,104705.312200002 193989.963799998,104711.467799999 193988.406800002,104715.374200001 193987.4142,104717.622000001 193986.842500001,104723.715800002 193985.294799998,104723.616599999 193984.008000001,104732.226499997 193982.2544,104743.022500001 193978.075599998,104753.625799999 193975.721099999,104753.648500003 193975.727600001,104753.6589 193975.704,104760.135700002 193972.7894,104757.739 193968.831700001,104757.019699998 193969.335299999,104754.117600001 193963.172800001,104744.8314 193965.852699999,104735.888400003 193967.973700002,104721.860699996 193971.381299999,104721.671999998 193970.518300001,104720.197300002 193970.909000002,104716.007200003 193972.0317,104708.730700001 193974.024500001,104701.836000003 193975.889800001,104695.952500001 193977.443399999,104688.387199998 193979.445099998,104681.786499999 193981.197099999,104678.342200004 193982.114799999,104678.287600003 193981.920299999,104678.200900003 193981.964699998,104665.679399997 193999.428800002,104666.785700001 193999.887800001)))",Petite Turquie,FR,Toponym,Klein Turkije
31,,31,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,31,1855,1857,31,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104713.148400001 194047.8605,104713.045900002 194047.662900001,104717.8583 194046.109299999,104722.156900004 194044.653299998,104725.454599999 194043.529300001,104731.249200001 194041.3726,104734.969899997 194039.383699998,104738.123400003 194037.243000001,104742.046999998 194034.423700001,104742.514600001 194034.126699999,104744.905599996 194032.587900002,104745.964000002 194031.767299999,104747.6505 194030.4593,104752.062700003 194027.186299998,104755.7544 194023.8961,104757.657399997 194022.197000001,104757.962499999 194021.887200002,104759.519199997 194020.305,104763.067199998 194016.692899998,104764.587399997 194013.605700001,104768.662699997 194003.926399998,104770.149099998 194000.2009,104762.226199999 193998.440299999,104761.389899999 193998.844000001,104761.508500002 193999.260600001,104758.818599999 194006.355599999,104757.474699996 194009.884599999,104755.704899997 194013.0777,104755.333899997 194013.543200001,104752.926700003 194016.559500001,104752.216799997 194017.4965,104751.169299997 194018.878400002,104748.941 194021.165100001,104746.649499997 194023.514600001,104744.892800003 194024.881299999,104740.815099999 194028.051100001,104739.382100001 194029.164299998,104736.020000003 194031.5112,104730.656599998 194035.252999999,104726.377499998 194036.711300001,104722.176399998 194038.1459,104718.604999997 194039.364999998,104717.601000004 194039.691799998,104712.1373 194041.4692,104710.457400002 194042.015299998,104707.885899998 194042.934099998,104706.353799999 194043.4815,104703.463 194044.5141,104700.6642 194045.560899999,104695.989299998 194047.310600001,104692.404600002 194048.6545,104675.372000001 194055.2564,104675.235100001 194054.786699999,104675.7042 194059.789500002,104689.916100003 194055.4221,104697.759599999 194052.609700002,104700.112800002 194051.7731,104705.7535 194049.9153,104710.556199998 194048.5704,104710.622900002 194048.702300001,104713.148400001 194047.8605)))",Rue du Paradis,FR,Toponym,Donkersteeg
32,,32,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,32,1855,1857,32,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104800.818899997 193964.114300001,104807.427299999 193954.278000001,104811.030900002 193948.883499999,104816.868100002 193941.3937,104819.775799997 193938.5515,104824.3979 193933.156199999,104829.295100003 193927.249200001,104834.948200002 193920.5022,104835.409299999 193921.041000001,104835.377800003 193920.346099999,104830.435099997 193916.0625,104829.840800002 193916.323800001,104824.192500003 193921.599599998,104823.742399998 193922.046599999,104818.630400002 193927.1391,104815.849699996 193929.911400001,104815.424800001 193930.433200002,104813.0339 193933.3686,104811.234899998 193935.575599998,104810.978799999 193935.937800001,104806.867899999 193941.745200001,104806.606799997 193942.113499999,104802.3961 193948.380899999,104801.459600002 193949.7709,104799.880800001 193952.106400002,104797.302699998 193955.911899999,104796.738700002 193956.629299998,104795.038099997 193958.790899999,104793.7993 193960.072999999,104793.859300002 193960.217,104800.449600004 193964.171100002,104800.818899997 193964.114300001)))",Rue Cte. des Chevaliers,FR,Toponym,Poeljemarkt
33,,33,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,33,1855,1857,33,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104599.167900003 194100.243500002,104601.817900002 194099.299400002,104605.808899999 194097.796799999,104609.768399999 194096.316399999,104610.160800003 194096.160300002,104611.685699999 194095.555,104615.475400001 194093.7764,104616.512000002 194093.293400001,104626.847099997 194088.917399999,104628.003600001 194088.446699999,104631.8719 194086.8858,104631.240099996 194084.596099999,104618.106600001 194089.929200001,104598.8015 194098.090500001,104598.805200003 194098.187800001,104599.167900003 194100.243500002)))",zonder naam,FR,Toponym,Schuddeveestraatje
34,,34,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,34,1855,1857,34,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((104604.422700003 194020.265999999,104603.873899996 194020.304200001,104602.6589 194020.393199999,104598.510399997 194020.704999998,104592.9868 194021.1373,104588.042300001 194021.546599999,104571.2874 194023.160799999,104571.2874 194025.462400001,104571.4375 194025.581900001,104571.423 194025.4177,104588.761100002 194024.314100001,104591.948799998 194024.0962,104594.156099997 194023.890900001,104605.318800002 194023.198899999,104623.299099997 194021.464299999,104623.728799999 194021.387200002,104623.759199999 194021.756000001,104623.903700002 194021.682500001,104624.962099999 194019.112199999,104624.745800003 194019.066599999,104624.410899997 194019.079399999,104604.422700003 194020.265999999)))",Rue du Levrier,FR,Toponym,Korenmarkt
